module,uid,ProducerName,switches,file,rank,flushes,record_id,exe,max_byte,type,job_id,op,cnt,schema,off,pt_sel,dur,len,ndims,reg_hslab,irreg_hslab,npoints,timestamp,total,start
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,235,N/A,444596224,-1,0.000517,4194304,-1,-1,-1,-1,1718735623.969995,0.142000,55.905576
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,236,N/A,448790528,-1,0.000596,4194304,-1,-1,-1,-1,1718735623.971565,0.142596,55.907066
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,237,N/A,452984832,-1,0.000527,4194304,-1,-1,-1,-1,1718735623.972476,0.143123,55.908046
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,238,N/A,457179136,-1,0.001686,4194304,-1,-1,-1,-1,1718735623.974418,0.144809,55.908830
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,239,N/A,461373440,-1,0.000581,4194304,-1,-1,-1,-1,1718735623.975514,0.145390,55.911031
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,240,N/A,465567744,-1,0.000502,4194304,-1,-1,-1,-1,1718735623.976296,0.145892,55.911892
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,241,N/A,469762048,-1,0.001256,4194304,-1,-1,-1,-1,1718735623.977819,0.147147,55.912661
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,242,N/A,473956352,-1,0.000501,4194304,-1,-1,-1,-1,1718735623.978493,0.147648,55.914090
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,243,N/A,478150656,-1,0.000513,4194304,-1,-1,-1,-1,1718735623.979479,0.148160,55.915064
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,244,N/A,482344960,-1,0.000486,4194304,-1,-1,-1,-1,1718735623.980283,0.148646,55.915895
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,245,N/A,486539264,-1,0.001417,4194304,-1,-1,-1,-1,1718735623.981970,0.150063,55.916651
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,246,N/A,490733568,-1,0.000513,4194304,-1,-1,-1,-1,1718735623.982991,0.150576,55.918576
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,247,N/A,494927872,-1,0.000499,4194304,-1,-1,-1,-1,1718735623.984068,0.151075,55.919666
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,248,N/A,499122176,-1,0.000507,4194304,-1,-1,-1,-1,1718735623.984755,0.151582,55.920346
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,249,N/A,503316480,-1,0.000549,4194304,-1,-1,-1,-1,1718735623.986658,0.152131,55.922207
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,250,N/A,507510784,-1,0.000572,4194304,-1,-1,-1,-1,1718735623.987417,0.152703,55.922943
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,251,N/A,511705088,-1,0.000512,4194304,-1,-1,-1,-1,1718735623.988194,0.153215,55.923780
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,252,N/A,515899392,-1,0.001343,4194304,-1,-1,-1,-1,1718735623.990022,0.154557,55.924777
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,253,N/A,520093696,-1,0.000496,4194304,-1,-1,-1,-1,1718735623.990940,0.155053,55.926542
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,254,N/A,524288000,-1,0.000518,4194304,-1,-1,-1,-1,1718735623.992681,0.155571,55.928260
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,255,N/A,528482304,-1,0.000506,4194304,-1,-1,-1,-1,1718735623.993466,0.156078,55.929057
POSIX,1000,ip-172-31-89-93,3,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,256,N/A,532676608,-1,0.000511,4194304,-1,-1,-1,-1,1718735623.994191,0.156589,55.929778
POSIX,1000,ip-172-31-89-93,-1,N/A,0,-1,9223372036854775807,N/A,-1,MOD,4789,close,4,N/A,-1,-1,0.000005,-1,-1,-1,-1,-1,1718735623.994704,0.001120,55.930797
STDIO,1000,ip-172-31-89-93,-1,N/A,0,10,9223372036854775807,N/A,308,MOD,4789,write,7,N/A,309,-1,0.000001,0,-1,-1,-1,-1,1718735623.995430,0.000393,55.931527
STDIO,1000,ip-172-31-89-93,-1,N/A,0,10,9223372036854775807,N/A,309,MOD,4789,write,8,N/A,309,-1,0.000065,1,-1,-1,-1,-1,1718735623.995857,0.000457,55.931890
STDIO,1000,ip-172-31-89-93,-1,N/A,0,10,9223372036854775807,N/A,330,MOD,4789,write,9,N/A,310,-1,0.000002,21,-1,-1,-1,-1,1718735623.996287,0.000459,55.932383
STDIO,1000,ip-172-31-89-93,-1,N/A,0,10,9223372036854775807,N/A,331,MOD,4789,write,10,N/A,331,-1,0.000098,1,-1,-1,-1,-1,1718735623.996662,0.000557,55.932662
STDIO,1000,ip-172-31-89-93,-1,N/A,0,10,9223372036854775807,N/A,395,MOD,4789,write,11,N/A,332,-1,0.000001,64,-1,-1,-1,-1,1718735623.998095,0.000558,55.934192
STDIO,1000,ip-172-31-89-93,-1,N/A,0,10,9223372036854775807,N/A,403,MOD,4789,write,12,N/A,396,-1,0.000009,8,-1,-1,-1,-1,1718735623.998236,0.000566,55.934325
STDIO,1000,ip-172-31-89-93,-1,N/A,0,10,9223372036854775807,N/A,404,MOD,4789,write,13,N/A,404,-1,0.000007,1,-1,-1,-1,-1,1718735623.998383,0.000574,55.934473
STDIO,1000,ip-172-31-89-93,-1,N/A,0,11,9223372036854775807,N/A,404,MOD,4789,write,13,N/A,405,-1,0.000001,0,-1,-1,-1,-1,1718735623.998482,0.000574,55.934579
STDIO,1000,ip-172-31-89-93,-1,N/A,0,11,9223372036854775807,N/A,405,MOD,4789,write,14,N/A,405,-1,0.000009,1,-1,-1,-1,-1,1718735623.998614,0.000583,55.934703
STDIO,1000,ip-172-31-89-93,-1,N/A,0,12,9223372036854775807,N/A,405,MOD,4789,write,14,N/A,406,-1,0.000000,0,-1,-1,-1,-1,1718735623.998708,0.000583,55.934805
